SOLVER NUMBER,STATE,NUM CITIES,TIME,MEMORY,DISTANCE,,,,
2,WY,287,1.337425258,19665.9609375,10545288.4162892,,,,
2,WY,287,1.351448924,19665.9453125,10529282.1069077,,,,
2,WY,287,1.205129752,19665.9609375,10428313.6254148,,,,
2,WY,287,1.170558725,19665.9453125,10374568.9437553,,,,
2,WY,287,1.15329852,19665.9453125,10707143.4306875,,,,
2,WY,287,1.193777479,19665.9453125,10566768.1445788,,,,
2,WY,287,1.226881313,19665.9453125,10560237.5404765,,,,
2,WY,287,1.333941733,19665.9453125,10573559.196234,,,,
2,WY,287,1.159926145,19665.9453125,10454244.7456229,,,,
2,WY,287,1.247233358,19665.9609375,10513865.2481138,,,,
2,WY,287,1.149690638,19665.9453125,10623411.1481728,,,,
2,WY,287,1.309817135,19665.9453125,10572116.796376,,,,
2,WY,287,1.202162761,19665.9453125,10445781.6118606,,,,
2,WY,287,1.213428524,19665.9453125,10608973.9010228,,,,
2,WY,287,1.321653957,19665.9453125,10473724.3924691,,,,
2,WY,287,1.52165512,19665.9609375,10444829.4328545,,,,
2,WY,287,1.323609326,19665.9609375,10558352.4985871,,,,
2,WY,287,1.173974196,19665.9453125,10465911.9764294,,,,
2,WY,287,1.215735914,19665.9609375,10391242.9439818,,,,
2,WY,287,1.242929514,19665.9453125,10520183.8538227,,,,
2,WY,287,1.343284321,19665.9453125,10434688.8816453,,,,
2,WY,287,1.218897417,19665.9453125,10604355.4442047,,,,
2,WY,287,1.231927145,19665.9453125,10558352.4985871,,,,
2,WY,287,1.165235734,19665.9609375,10671032.2022508,,,,
2,WY,287,1.228593048,19665.9453125,10463161.765257,,,,
2,WY,287,1.349378307,19665.9453125,10332123.6362798,,,,
2,WY,287,1.375060217,19665.9609375,10486558.2119121,,,,
2,WY,287,1.305244895,19665.9609375,10463161.765257,,,,
2,WY,287,1.443681896,19665.9609375,10577207.7284866,,,,
2,WY,287,1.186543214,19665.9453125,10593040.412206,,,,
2,WY,287,1.282709875,19665.9453125,10596204.0104076,,,,
2,WY,287,1.377547524,19665.9609375,10506281.4298245,,,,
2,WY,287,1.398380292,19665.9609375,10414220.0963211,,,,
2,WY,287,1.262499001,19665.9609375,10497473.192388,,,,
2,WY,287,1.213449353,19665.9609375,10473770.5165136,,,,
2,WY,287,1.344365047,19665.9609375,10573559.196234,,,,
2,WY,287,1.35469278,19665.9609375,10671032.2022508,,,,
2,WY,287,1.370051967,19665.9453125,10515223.9802888,,,,
2,WY,287,1.251495624,19665.9609375,10707143.4306875,,,,
2,WY,287,1.276763436,19665.9453125,10455682.9046867,,,,
2,WY,287,1.274326425,19665.9609375,10604027.9104881,,,,
2,WY,287,1.314160071,19665.9453125,10593975.2860756,,,,
2,WY,287,1.333629965,19665.9453125,10705094.7510657,,,,
2,WY,287,1.401272891,19665.9453125,10626076.7902522,,,,
2,WY,287,1.16736245,19665.9609375,10305544.4925748,,,,
2,WY,287,1.24550637,19665.9453125,10553683.2632074,,,,
2,WY,287,1.346916938,19665.9609375,10631193.4945657,,,,
2,WY,287,1.18073894,19665.9609375,10512884.3194029,,,,
2,WY,287,1.234158288,19665.9609375,10541171.6107342,,,,
2,WY,287,1.298450517,19665.9453125,10609691.9891605,,,,
2,WY,287,1.216943786,19665.9453125,10553683.2632074,,,,
2,WY,287,1.36568535,19665.9609375,10568833.0016929,,,,
2,WY,287,1.215701028,19665.9453125,10608785.1704491,,,,
2,WY,287,1.326288499,19665.9609375,10484587.3099183,,,,
2,WY,287,1.236619604,19665.9609375,10444984.9081147,,,,
2,WY,287,1.394028501,19665.9609375,10559682.115728,,,,
2,WY,287,1.234304351,19665.9453125,10604137.8147053,,,,
2,WY,287,1.240872694,19665.9453125,10315399.4107528,,,,
2,WY,287,1.163473465,19665.9453125,10332123.6362798,,,,
2,WY,287,1.170525063,19665.9609375,10523575.0094184,,,,
2,WY,287,1.201673543,19665.9453125,10591253.534522,,,,
2,WY,287,1.183999849,19665.9453125,10486558.2119121,,,,
2,WY,287,1.307929097,19665.9609375,10427934.7479499,,,,
2,WY,287,1.167392962,19665.9453125,10370909.7665993,,,,
2,WY,287,1.225497157,19665.9609375,10610053.477753,,,,
2,WY,287,1.257454522,19665.9609375,10336981.324456,,,,
2,WY,287,1.243346642,19665.9609375,10495911.397767,,,,
2,WY,287,1.208701266,19665.9453125,10499156.5698313,,,,
2,WY,287,1.168455737,19665.9609375,10578211.3742359,,,,
2,WY,287,1.182145504,19665.9609375,10475696.367109,,,,
2,WY,287,1.268239868,19665.9453125,10305544.4925748,,,,
2,WY,287,1.17196802,19665.9453125,10434688.8816453,,,,
2,WY,287,1.452943081,19665.9609375,10495911.397767,,,,
2,WY,287,2.063715453,19665.9453125,10556915.5882354,,,,
2,WY,287,1.43653215,19665.9609375,10573482.9678414,,,,
2,WY,287,1.451084932,19665.9453125,10508269.2028735,,,,
2,WY,287,1.349592757,19665.9609375,10644274.5331339,,,,
2,WY,287,1.415065655,19665.9453125,10528514.4460399,,,,
2,WY,287,1.410917598,19665.9609375,10501833.0880852,,,,
2,WY,287,1.3819929,19665.9609375,10504369.4710437,,,,
2,WY,287,1.269314565,19665.9609375,10451017.5490365,,,,
2,WY,287,1.259646559,19665.9453125,10450209.2006171,,,,
2,WY,287,1.378000969,19665.9609375,10489007.7878071,,,,
2,WY,287,1.223057705,19665.9453125,10503074.0247603,,,,
2,WY,287,1.225839927,19665.9453125,10469254.3553867,,,,
2,WY,287,1.18164881,19665.9453125,10560237.5404765,,,,
2,WY,287,1.179117461,19665.9609375,10581238.8572954,,,,
2,WY,287,1.322545098,19665.9453125,10428313.6254148,,,,
2,WY,287,1.457465229,19665.9453125,10611899.1057329,,,,
2,WY,287,1.385018693,19665.9609375,10185023.6033089,,,,
2,WY,287,1.455940223,19665.9453125,10529008.367158,,,,
2,WY,287,1.519184498,19665.9453125,10446468.3432715,,,,
2,WY,287,1.258022897,19665.9453125,10516866.3155137,,,,
2,WY,287,1.291478051,19665.9609375,10503074.0247603,,,,
2,AVG-WY,287,1.2962946707,19692.55328125,10513723.8778192,,,,
2,UT,381,3.15297933,49813.1171875,9839305.84329217,,,,
2,UT,381,2.926478775,32787.2734375,9805119.97043558,,,,
2,UT,381,3.058443477,32787.2890625,9835311.03076146,,,,
2,UT,381,3.0720881,32787.2734375,9850659.09983182,,,,
2,UT,381,3.01422511,32787.2890625,9825796.0593339,,,,
2,UT,381,2.981944853,32787.2890625,9831365.49614844,,,,
2,UT,381,3.068976019,32787.2890625,9831298.77140827,,,,
2,UT,381,2.973329993,32787.2734375,9805695.97201675,,,,
2,UT,381,2.926643115,32787.2734375,9779655.58882731,,,,
2,UT,381,2.988259364,32787.2734375,9858562.44734506,,,,
2,UT,381,2.951698483,32787.2890625,9677092.35622243,,,,
2,UT,381,3.011816406,32787.2890625,9810316.75486739,,,,
2,UT,381,3.151914765,32787.2890625,9802353.9773082,,,,
2,UT,381,2.997769604,32787.2734375,9804440.62255585,,,,
2,UT,381,3.260062254,32787.2734375,9704089.71089238,,,,
2,UT,381,3.087333606,32787.2734375,9826091.20214118,,,,
2,UT,381,2.928415449,32787.2734375,9756268.98648677,,,,
2,UT,381,2.896540528,32787.2734375,9771778.84001873,,,,
2,UT,381,3.101369784,32787.2734375,9826091.20214118,,,,
2,UT,381,3.205888005,32787.2890625,9805152.23894539,,,,
2,UT,381,3.018174813,32787.2890625,9695930.86851929,,,,
2,UT,381,3.229076981,32787.2890625,9675208.62555047,,,,
2,UT,381,3.003378609,32787.2890625,9826091.20214118,,,,
2,UT,381,2.902189621,32787.2734375,9919379.7382233,,,,
2,UT,381,2.985145376,32787.2734375,9763423.71666999,,,,
2,UT,381,2.978294659,32787.2890625,9781391.87869065,,,,
2,UT,381,3.020772565,32787.2734375,9923233.54041164,,,,
2,UT,381,3.15026098,32787.2734375,9776459.94860134,,,,
2,UT,381,2.999958924,32787.2734375,9711492.63154228,,,,
2,UT,381,2.927069387,32787.2734375,9910395.24614144,,,,
2,UT,381,2.819015264,32787.2890625,9884230.90801431,,,,
2,UT,381,2.880572129,32787.2890625,9797923.34131908,,,,
2,UT,381,3.140708481,32787.2890625,9834276.51771534,,,,
2,UT,381,3.143638272,32787.2734375,9683914.00846564,,,,
2,UT,381,2.912494571,32787.2890625,9767610.78211945,,,,
2,UT,381,2.909823129,32787.2890625,9815820.0621744,,,,
2,UT,381,2.815353578,32787.2890625,9793189.95395187,,,,
2,UT,381,2.820544564,32787.2734375,9872884.93730484,,,,
2,UT,381,2.918560129,32787.2890625,9787688.67482938,,,,
2,UT,381,2.860068594,32787.2890625,9937749.92119775,,,,
2,UT,381,2.782300341,32787.2734375,9703485.24653443,,,,
2,UT,381,2.756062506,32787.2734375,9795274.22032854,,,,
2,UT,381,2.703515119,32787.2734375,9522123.89670434,,,,
2,UT,381,2.739100284,32787.2734375,9823335.2307985,,,,
2,UT,381,2.955291317,32787.2890625,9790809.04507089,,,,
2,UT,381,2.903920693,32787.2890625,9785358.89798348,,,,
2,UT,381,3.032657901,32787.2890625,9675208.62555047,,,,
2,UT,381,3.037096558,32787.2734375,9794970.84496054,,,,
2,UT,381,2.97422902,32787.2734375,9880451.4157585,,,,
2,UT,381,2.963964751,32787.2890625,9775855.10764571,,,,
2,UT,381,2.876312721,32787.2734375,9780811.23570534,,,,
2,UT,381,2.899856863,32787.2734375,9676279.84534389,,,,
2,UT,381,2.82382562,32787.2734375,9880122.99228084,,,,
2,UT,381,2.788748054,32787.2734375,9790879.53211654,,,,
2,UT,381,2.843143497,32787.2890625,9834296.44375259,,,,
2,UT,381,2.889770143,32787.2890625,9811071.66884053,,,,
2,UT,381,2.773985042,32787.2734375,9811589.92945628,,,,
2,UT,381,2.840612102,32787.2734375,9796498.42752748,,,,
2,UT,381,2.882818394,32787.2734375,9910395.24614144,,,,
2,UT,381,2.877890847,32787.2734375,9816891.27818727,,,,
2,UT,381,2.866851163,32787.2734375,9729438.12835579,,,,
2,UT,381,2.809153844,32787.2890625,9715817.74046031,,,,
2,UT,381,2.745025102,32787.2734375,9919379.7382233,,,,
2,UT,381,2.731584998,32787.2734375,9626423.29201274,,,,
2,UT,381,2.887760454,32787.2890625,9765690.68888777,,,,
2,UT,381,2.804593271,32787.2890625,9822245.35221004,,,,
2,UT,381,2.869011533,32787.2734375,9933546.8667367,,,,
2,UT,381,2.765541274,32787.2890625,9741845.7106548,,,,
2,UT,381,2.774552036,32787.2734375,9820690.8967859,,,,
2,UT,381,3.640396423,32787.2890625,9835170.3440193,,,,
2,UT,381,3.938008701,32787.2890625,9723015.16731162,,,,
2,UT,381,2.917974216,32787.2734375,9818588.88973152,,,,
2,UT,381,2.85598361,32787.2734375,9798635.10744968,,,,
2,UT,381,2.884058538,32787.2734375,9797331.75601538,,,,
2,UT,381,2.863277044,32787.2734375,9730773.92735225,,,,
2,UT,381,2.770408715,32787.2890625,9783281.3300031,,,,
2,UT,381,3.079428072,32787.2890625,9839801.62077863,,,,
2,UT,381,3.073060664,32787.2734375,9798635.10744968,,,,
2,UT,381,2.692978747,32787.2734375,9359356.74172224,,,,
2,UT,381,2.783292557,32787.2890625,9818540.89365419,,,,
2,UT,381,2.796069156,32787.2734375,9788120.17489777,,,,
2,UT,381,2.850842986,32787.2734375,9805119.97043558,,,,
2,UT,381,2.745786233,32787.2734375,9678837.40858993,,,,
2,UT,381,2.806534138,32787.2734375,9735233.92920684,,,,
2,UT,381,2.807823093,32787.2734375,9668585.63672852,,,,
2,UT,381,2.840863263,32787.2734375,9790809.04507089,,,,
2,UT,381,2.913227803,32787.2890625,9841903.54379319,,,,
2,UT,381,2.939815715,32787.2890625,9686517.29095289,,,,
2,UT,381,2.93703434,32787.2890625,9870709.97166761,,,,
2,UT,381,2.815624627,32787.2734375,9831298.77140827,,,,
2,UT,381,2.912247906,32787.2734375,9802353.9773082,,,,
2,UT,381,2.784578402,32787.2734375,9738092.1546833,,,,
2,UT,381,2.777257875,32787.2734375,9721227.63621604,,,,
2,UT,381,2.826708043,32787.2734375,9872432.02742164,,,,
2,UT,381,2.826226329,32787.2890625,9812227.51580019,,,,
2,UT,381,2.845592049,32787.2734375,9776796.57161832,,,,
2,UT,381,2.869620318,32787.2890625,9788873.28709888,,,,
2,UT,381,2.754532054,32787.2890625,9753057.81526684,,,,
2,UT,381,2.988974608,32787.2890625,9712664.62917225,,,,
2,UT,381,2.848313156,32787.2734375,9796498.42752748,,,,
2,AVG-UT,381,2.9317699248,32957.5384375,9787100.20889931,,,,
1,RI,27,0.019880024,112406.578125,388406.010991454,,,,
1,RI,27,0.023117468,33704.1171875,388406.010991454,,,,
1,RI,27,0.021413655,3557.6640625,388406.010991454,,,,
1,RI,27,0.008365159,3557.6640625,388406.010991454,,,,
1,RI,27,0.002739548,3557.6640625,388406.010991454,,,,
1,RI,27,0.002865306,3557.6640625,388406.010991454,,,,
1,RI,27,0.006093774,3557.6796875,388406.010991454,,,,
1,RI,27,0.002749957,3557.6875,388406.010991454,,,,
1,RI,27,0.007137041,3557.6640625,388406.010991454,,,,
1,RI,27,0.005386212,3557.6875,388406.010991454,,,,
1,RI,27,0.005333884,3557.6875,388406.010991454,,,,
1,RI,27,0.004742518,3557.6640625,388406.010991454,,,,
1,RI,27,0.002923645,3557.6875,388406.010991454,,,,
1,RI,27,0.006715557,3557.6875,388406.010991454,,,,
1,RI,27,0.00421531,3557.6640625,388406.010991454,,,,
1,RI,27,0.003671989,3557.6640625,388406.010991454,,,,
1,RI,27,0.004275509,3557.6640625,388406.010991454,,,,
1,RI,27,0.002736833,3557.6640625,388406.010991454,,,,
1,RI,27,0.003805624,3557.6640625,388406.010991454,,,,
1,RI,27,0.002762629,3557.6875,388406.010991454,,,,
1,RI,27,0.005442515,3557.6640625,388406.010991454,,,,
1,RI,27,0.002911162,3557.6640625,388406.010991454,,,,
1,RI,27,0.005078845,3557.6640625,388406.010991454,,,,
1,RI,27,0.004382531,3557.6640625,388406.010991454,,,,
1,RI,27,0.005679552,3557.6640625,388406.010991454,,,,
1,RI,27,0.005657691,3557.6640625,388406.010991454,,,,
1,RI,27,0.002730396,3557.6875,388406.010991454,,,,
1,RI,27,0.006665053,3557.6796875,388406.010991454,,,,
1,RI,27,0.003853532,3557.6875,388406.010991454,,,,
1,RI,27,0.006452047,3557.6796875,388406.010991454,,,,
1,RI,27,0.003003405,3557.6875,388406.010991454,,,,
1,RI,27,0.003083222,3557.6640625,388406.010991454,,,,
1,RI,27,0.002555155,3557.6875,388406.010991454,,,,
1,RI,27,0.002806562,3557.6875,388406.010991454,,,,
1,RI,27,0.002586221,3557.6640625,388406.010991454,,,,
1,RI,27,0.004896344,3557.6640625,388406.010991454,,,,
1,RI,27,0.00737142,3557.6640625,388406.010991454,,,,
1,RI,27,0.006611017,3557.6640625,388406.010991454,,,,
1,RI,27,0.006609961,3557.6640625,388406.010991454,,,,
1,RI,27,0.002620809,3557.6640625,388406.010991454,,,,
1,RI,27,0.006055422,3557.6640625,388406.010991454,,,,
1,RI,27,0.002695875,3557.6875,388406.010991454,,,,
1,RI,27,0.006162791,3557.6796875,388406.010991454,,,,
1,RI,27,0.003967768,3557.6640625,388406.010991454,,,,
1,RI,27,0.005333957,3557.6640625,388406.010991454,,,,
1,RI,27,0.004231011,3557.6796875,388406.010991454,,,,
1,RI,27,0.008006452,3557.6640625,388406.010991454,,,,
1,RI,27,0.003472061,3557.6875,388406.010991454,,,,
1,RI,27,0.003337613,3557.6640625,388406.010991454,,,,
1,RI,27,0.006801639,3557.6796875,388406.010991454,,,,
1,RI,27,0.003667673,3557.6640625,388406.010991454,,,,
1,RI,27,0.004108473,3557.6875,388406.010991454,,,,
1,RI,27,0.005310256,3557.6640625,388406.010991454,,,,
1,RI,27,0.002879562,3557.6640625,388406.010991454,,,,
1,RI,27,0.005327727,3557.6640625,388406.010991454,,,,
1,RI,27,0.003494826,3557.6875,388406.010991454,,,,
1,RI,27,0.004250944,3557.6640625,388406.010991454,,,,
1,RI,27,0.003616543,3557.6875,388406.010991454,,,,
1,RI,27,0.005961208,3557.6640625,388406.010991454,,,,
1,RI,27,0.002639184,3557.6640625,388406.010991454,,,,
1,RI,27,0.004917369,3557.6640625,388406.010991454,,,,
1,RI,27,0.002620779,3557.6640625,388406.010991454,,,,
1,RI,27,0.005989942,3557.6796875,388406.010991454,,,,
1,RI,27,0.002880152,3557.6640625,388406.010991454,,,,
1,RI,27,0.00263371,3557.6640625,388406.010991454,,,,
1,RI,27,0.002709028,3557.6640625,388406.010991454,,,,
1,RI,27,0.005703368,3557.6640625,388406.010991454,,,,
1,RI,27,0.003141219,3557.6640625,388406.010991454,,,,
1,RI,27,0.002485972,3557.6875,388406.010991454,,,,
1,RI,27,0.003440945,3557.6875,388406.010991454,,,,
1,RI,27,0.002623124,3557.6640625,388406.010991454,,,,
1,RI,27,0.004218608,3557.6640625,388406.010991454,,,,
1,RI,27,0.005586186,3557.6640625,388406.010991454,,,,
1,RI,27,0.002549783,3557.6875,388406.010991454,,,,
1,RI,27,0.002633087,3557.6640625,388406.010991454,,,,
1,RI,27,0.002479537,3557.6640625,388406.010991454,,,,
1,RI,27,0.004192494,3557.6796875,388406.010991454,,,,
1,RI,27,0.00612545,3557.6640625,388406.010991454,,,,
1,RI,27,0.003945244,3557.6875,388406.010991454,,,,
1,RI,27,0.007716453,3557.6796875,388406.010991454,,,,
1,RI,27,0.004104872,3557.6640625,388406.010991454,,,,
1,RI,27,0.003129817,3557.6640625,388406.010991454,,,,
1,RI,27,0.002758327,3557.6640625,388406.010991454,,,,
1,RI,27,0.006448994,3557.6640625,388406.010991454,,,,
1,RI,27,0.002510745,3557.6640625,388406.010991454,,,,
1,RI,27,0.005104773,3557.6640625,388406.010991454,,,,
1,RI,27,0.003014734,3557.6875,388406.010991454,,,,
1,RI,27,0.006431184,3557.6640625,388406.010991454,,,,
1,RI,27,0.002475435,3557.6875,388406.010991454,,,,
1,RI,27,0.006672365,3557.6640625,388406.010991454,,,,
1,RI,27,0.004878243,3557.6640625,388406.010991454,,,,
1,RI,27,0.006388206,3557.6875,388406.010991454,,,,
1,RI,27,0.003174407,3557.6640625,388406.010991454,,,,
1,RI,27,0.002497982,3557.6640625,388406.010991454,,,,
1,RI,27,0.00585084,3557.6640625,388406.010991454,,,,
1,RI,27,0.006342939,3557.6875,388406.010991454,,,,
1,RI,27,0.003542449,3557.6640625,388406.010991454,,,,
1,RI,27,0.005699685,3557.6640625,388406.010991454,,,,
1,RI,27,0.003856756,3557.6875,388406.010991454,,,,
1,RI,27,0.002472122,3557.6640625,388406.010991454,,,,
1,AVG-RI,27,0.0048919739,4947.625,388406.010991454,,,,
1,DE,,,,,,,,
1,VT,112,0.308236189,165256.4140625,2904166.74101384,,,,
1,VT,112,0.301970644,6273.640625,2904166.74101384,,,,
1,VT,112,0.299896307,6273.65625,2904166.74101384,,,,
1,VT,112,0.297660616,6273.65625,2904166.74101384,,,,
1,VT,112,0.299424964,6273.640625,2904166.74101384,,,,
1,VT,112,0.298270992,6273.640625,2904166.74101384,,,,
1,VT,112,0.304105805,6273.640625,2904166.74101384,,,,
1,VT,112,0.304215542,6273.640625,2904166.74101384,,,,
1,VT,112,0.305745052,6273.640625,2904166.74101384,,,,
1,VT,112,0.305286367,6273.640625,2904166.74101384,,,,
1,VT,112,0.301633754,6273.65625,2904166.74101384,,,,
1,VT,112,0.296593452,6273.65625,2904166.74101384,,,,
1,VT,112,0.298225187,6273.640625,2904166.74101384,,,,
1,VT,112,0.297006317,6273.640625,2904166.74101384,,,,
1,VT,112,0.302412623,6273.640625,2904166.74101384,,,,
1,VT,112,0.303620452,6273.65625,2904166.74101384,,,,
1,VT,112,0.306940952,6273.65625,2904166.74101384,,,,
1,VT,112,0.303328862,6273.65625,2904166.74101384,,,,
1,VT,112,0.323036807,6273.65625,2904166.74101384,,,,
1,VT,112,0.37217656,6273.65625,2904166.74101384,,,,
1,VT,112,0.306516512,6273.640625,2904166.74101384,,,,
1,VT,112,0.344663331,6273.640625,2904166.74101384,,,,
1,VT,112,0.302166139,6273.640625,2904166.74101384,,,,
1,VT,112,0.308623368,6273.640625,2904166.74101384,,,,
1,VT,112,0.302698977,6273.65625,2904166.74101384,,,,
1,VT,112,0.341408499,6273.65625,2904166.74101384,,,,
1,VT,112,0.323489738,6273.640625,2904166.74101384,,,,
1,VT,112,0.321644445,6273.640625,2904166.74101384,,,,
1,VT,112,0.33568433,6273.65625,2904166.74101384,,,,
1,VT,112,0.363492616,6273.65625,2904166.74101384,,,,
1,VT,112,0.342976847,6273.65625,2904166.74101384,,,,
1,VT,112,0.352268299,6273.640625,2904166.74101384,,,,
1,VT,112,0.30028086,6273.65625,2904166.74101384,,,,
1,VT,112,0.298168573,6273.640625,2904166.74101384,,,,
1,VT,112,0.297975624,6273.640625,2904166.74101384,,,,
1,VT,112,0.303701789,6273.640625,2904166.74101384,,,,
1,VT,112,0.310520807,6273.640625,2904166.74101384,,,,
1,VT,112,0.300502706,6273.640625,2904166.74101384,,,,
1,VT,112,0.305282741,6273.640625,2904166.74101384,,,,
1,VT,112,0.309992016,6273.65625,2904166.74101384,,,,
1,VT,112,0.29790379,6273.640625,2904166.74101384,,,,
1,VT,112,0.305368449,6273.65625,2904166.74101384,,,,
1,VT,112,0.308455841,6273.640625,2904166.74101384,,,,
1,VT,112,0.318458356,6273.640625,2904166.74101384,,,,
1,VT,112,0.342142287,6273.65625,2904166.74101384,,,,
1,VT,112,0.307654332,6273.65625,2904166.74101384,,,,
1,VT,112,0.314675374,6273.640625,2904166.74101384,,,,
1,VT,112,0.309966165,6273.640625,2904166.74101384,,,,
1,VT,112,0.306590373,6273.640625,2904166.74101384,,,,
1,VT,112,0.30060112,6273.640625,2904166.74101384,,,,
1,VT,112,0.305993856,6273.640625,2904166.74101384,,,,
1,VT,112,0.320804323,6273.640625,2904166.74101384,,,,
1,VT,112,0.345269383,6273.65625,2904166.74101384,,,,
1,VT,112,0.337656124,6273.640625,2904166.74101384,,,,
1,VT,112,0.353470167,6273.640625,2904166.74101384,,,,
1,VT,112,0.351194359,6273.640625,2904166.74101384,,,,
1,VT,112,0.358447802,6273.65625,2904166.74101384,,,,
1,VT,112,0.324407669,6273.640625,2904166.74101384,,,,
1,VT,112,0.302810431,6273.65625,2904166.74101384,,,,
1,VT,112,0.294135476,6273.640625,2904166.74101384,,,,
1,VT,112,0.294386747,6273.640625,2904166.74101384,,,,
1,VT,112,0.292699566,6273.640625,2904166.74101384,,,,
1,VT,112,0.29387532,6273.640625,2904166.74101384,,,,
1,VT,112,0.294791026,6273.640625,2904166.74101384,,,,
1,VT,112,0.300129508,6273.65625,2904166.74101384,,,,
1,VT,112,0.293289466,6273.640625,2904166.74101384,,,,
1,VT,112,0.298266089,6273.640625,2904166.74101384,,,,
1,VT,112,0.297504421,6273.640625,2904166.74101384,,,,
1,VT,112,0.291526403,6273.65625,2904166.74101384,,,,
1,VT,112,0.295484185,6273.640625,2904166.74101384,,,,
1,VT,112,0.295553081,6273.640625,2904166.74101384,,,,
1,VT,112,0.292711169,6273.640625,2904166.74101384,,,,
1,VT,112,0.293951124,6273.640625,2904166.74101384,,,,
1,VT,112,0.291848117,6273.640625,2904166.74101384,,,,
1,VT,112,0.295570255,6273.640625,2904166.74101384,,,,
1,VT,112,0.30058102,6273.65625,2904166.74101384,,,,
1,VT,112,0.296748356,6273.640625,2904166.74101384,,,,
1,VT,112,0.299091013,6273.640625,2904166.74101384,,,,
1,VT,112,0.294258231,6273.65625,2904166.74101384,,,,
1,VT,112,0.292574428,6273.640625,2904166.74101384,,,,
1,VT,112,0.299156528,6273.65625,2904166.74101384,,,,
1,VT,112,0.303960988,6273.65625,2904166.74101384,,,,
1,VT,112,0.301641385,6273.65625,2904166.74101384,,,,
1,VT,112,0.295908767,6273.640625,2904166.74101384,,,,
1,VT,112,0.296121356,6273.640625,2904166.74101384,,,,
1,VT,112,0.294445993,6273.640625,2904166.74101384,,,,
1,VT,112,0.294014922,6273.640625,2904166.74101384,,,,
1,VT,112,0.298964348,6273.640625,2904166.74101384,,,,
1,VT,112,0.294346375,6273.640625,2904166.74101384,,,,
1,VT,112,0.293098303,6273.640625,2904166.74101384,,,,
1,VT,112,0.292849997,6273.65625,2904166.74101384,,,,
1,VT,112,0.295250784,6273.65625,2904166.74101384,,,,
1,VT,112,0.297409486,6273.640625,2904166.74101384,,,,
1,VT,112,0.294666699,6273.65625,2904166.74101384,,,,
1,VT,112,0.296530275,6273.640625,2904166.74101384,,,,
1,VT,112,0.295413168,6273.640625,2904166.74101384,,,,
1,VT,112,0.29473785,6273.640625,2904166.74101384,,,,
1,VT,112,0.293925456,6273.65625,2904166.74101384,,,,
1,VT,112,0.291509308,6273.640625,2904166.74101384,,,,
1,VT,112,0.30002525,6273.640625,2904166.74101384,,,,
1,AVG-VT,112,0.307366681,7863.473515625,2904166.74101383,,,,
1,WY,287,7.249989466,24681.1171875,10393132.6901061,,,,
1,WY,287,7.202269383,22279.40625,10393132.6901061,,,,
1,WY,287,7.197718785,22279.390625,10393132.6901061,,,,
1,WY,287,7.271674617,22279.390625,10393132.6901061,,,,
1,WY,287,7.254871909,22279.390625,10393132.6901061,,,,
1,WY,287,7.317534054,22279.390625,10393132.6901061,,,,
1,WY,287,7.237765485,22279.40625,10393132.6901061,,,,
1,WY,287,7.466922422,22279.40625,10393132.6901061,,,,
1,WY,287,7.470513044,22279.40625,10393132.6901061,,,,
1,WY,287,7.521255421,22279.390625,10393132.6901061,,,,
1,WY,287,7.578691365,22279.390625,10393132.6901061,,,,
1,WY,287,7.650787702,22279.40625,10393132.6901061,,,,
1,WY,287,7.77036051,22279.40625,10393132.6901061,,,,
1,WY,287,7.505590795,22279.40625,10393132.6901061,,,,
1,WY,287,7.479720347,22279.40625,10393132.6901061,,,,
1,WY,287,7.460475003,22279.40625,10393132.6901061,,,,
1,WY,287,7.854812701,22279.390625,10393132.6901061,,,,
1,WY,287,7.846787213,22279.40625,10393132.6901061,,,,
1,WY,287,7.834667587,22279.390625,10393132.6901061,,,,
1,WY,287,7.558291955,22279.40625,10393132.6901061,,,,
1,WY,287,7.399944816,22279.40625,10393132.6901061,,,,
1,WY,287,7.343512755,22279.40625,10393132.6901061,,,,
1,WY,287,7.491127841,22279.40625,10393132.6901061,,,,
1,WY,287,7.398274192,22279.40625,10393132.6901061,,,,
1,WY,287,7.426686498,22279.40625,10393132.6901061,,,,
1,WY,287,7.315112757,22279.40625,10393132.6901061,,,,
1,WY,287,7.328246711,22279.390625,10393132.6901061,,,,
1,WY,287,7.331303394,22279.40625,10393132.6901061,,,,
1,WY,287,7.257970119,22279.390625,10393132.6901061,,,,
1,WY,287,7.240158481,22279.40625,10393132.6901061,,,,
1,WY,287,7.321415394,22279.40625,10393132.6901061,,,,
1,WY,287,7.672531384,22279.40625,10393132.6901061,,,,
1,WY,287,7.81302012,22279.40625,10393132.6901061,,,,
1,WY,287,7.43082188,22279.40625,10393132.6901061,,,,
1,WY,287,7.998019846,22279.40625,10393132.6901061,,,,
1,WY,287,7.540079955,22279.390625,10393132.6901061,,,,
1,WY,287,7.622500597,22279.390625,10393132.6901061,,,,
1,WY,287,7.787141273,22279.40625,10393132.6901061,,,,
1,WY,287,7.628561443,22279.40625,10393132.6901061,,,,
1,WY,287,7.573153808,22279.40625,10393132.6901061,,,,
1,WY,287,7.558254457,22279.390625,10393132.6901061,,,,
1,WY,287,7.342569721,22279.390625,10393132.6901061,,,,
1,WY,287,7.28104688,22279.40625,10393132.6901061,,,,
1,WY,287,7.69965868,22279.40625,10393132.6901061,,,,
1,WY,287,7.569753012,22279.40625,10393132.6901061,,,,
1,WY,287,7.713831287,22279.40625,10393132.6901061,,,,
